,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,month 1,accommodates,bathrooms,bedrooms,bed_type,review_scores_rating,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed,Hot_water,no_of_amenities
16236,9.0,107.0,0.0,119,2,7,500.0,0.77,1,0,0.0,5,2.0,3.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,33
16237,4.0,121.0,1.0,35,1,2,806.0,0.19,1,0,0.0,4,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,27
16238,4.0,92.0,1.0,25,3,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
16239,4.0,85.0,1.0,13,5,1,815.0,0.09,1,0,0.0,1,1.5,1.0,4.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,8
16240,1.0,53.0,1.0,40,3,12,542.0,1.05,1,55,0.0,3,1.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,0.0,1.0,13
16241,0.0,79.0,0.0,59,2,4,653.0,0.39,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,22
16242,6.0,96.0,1.0,100,2,0,0.0,0.0,1,0,0.0,4,2.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22
16243,4.0,92.0,1.0,25,7,3,798.0,0.28,1,0,0.0,2,1.0,1.0,4.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,11
16244,6.0,49.0,0.0,90,1,25,534.0,2.21,3,322,0.0,5,1.0,1.0,4.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,13
16245,6.0,98.0,0.0,100,6,0,0.0,0.0,1,0,0.0,4,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17
16246,1.0,53.0,0.0,40,2,4,763.0,0.42,1,0,0.0,4,1.5,2.0,4.0,95.0,1.0,0.0,1.0,0.0,0.0,1.0,29
16247,4.0,119.0,1.0,30,5,4,576.0,0.38,1,0,0.0,2,2.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,8
16248,8.0,114.0,1.0,13,3,0,0.0,0.0,1,0,0.0,1,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13
16249,1.0,53.0,0.0,30,3,3,757.0,0.28,1,0,0.0,2,1.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16250,1.0,115.0,1.0,30,2,3,803.0,0.27,1,0,0.0,2,1.0,1.0,4.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,11
16251,1.0,118.0,1.0,35,5,7,614.0,0.63,1,0,0.0,2,2.0,1.0,4.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,12
16252,4.0,100.0,1.0,35,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15
16253,4.0,18.0,1.0,20,2,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,37
16254,1.0,32.0,1.0,58,2,1,806.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16255,1.0,118.0,0.0,80,2,1,815.0,0.09,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8
16256,5.0,105.0,1.0,35,7,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
16257,6.0,14.0,1.0,20,2,20,511.0,2.26,1,4,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,9
16258,5.0,101.0,1.0,35,3,0,0.0,0.0,2,0,0.0,2,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17
16259,0.0,72.0,0.0,40,1,3,792.0,0.27,1,286,0.0,4,1.0,2.0,4.0,87.0,1.0,1.0,1.0,1.0,0.0,1.0,44
16260,5.0,105.0,1.0,20,10,6,707.0,0.57,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,10
16261,5.0,102.0,1.0,40,2,4,555.0,0.38,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,6
16262,1.0,118.0,0.0,28,7,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
16263,1.0,118.0,1.0,30,7,6,502.0,0.58,1,17,0.0,1,1.0,1.0,4.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,12
16264,4.0,2.0,1.0,49,2,12,506.0,1.08,3,0,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,1.0,27
16265,5.0,102.0,1.0,25,2,4,575.0,0.36,1,4,0.0,2,1.0,1.0,4.0,95.0,0.0,0.0,0.0,0.0,1.0,0.0,10
16266,1.0,30.0,1.0,35,2,2,827.0,0.18,1,0,0.0,2,1.5,1.0,4.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,10
16267,10.0,33.0,1.0,55,1,2,806.0,0.19,2,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,7
16268,9.0,107.0,1.0,30,1,50,598.0,4.48,1,0,0.0,1,1.0,1.0,1.0,97.0,0.0,1.0,0.0,0.0,0.0,1.0,21
16269,1.0,53.0,1.0,43,1,40,507.0,3.56,1,2,0.0,2,1.0,1.0,4.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,15
16270,4.0,121.0,0.0,50,2,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11
16271,5.0,102.0,1.0,20,6,0,0.0,0.0,2,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7
16272,6.0,97.0,0.0,52,5,0,0.0,0.0,1,0,0.0,4,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,15
16273,6.0,49.0,1.0,33,2,2,744.0,0.19,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,9
16274,1.0,30.0,1.0,18,3,0,0.0,0.0,1,0,0.0,1,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
16275,4.0,2.0,1.0,29,4,5,528.0,1.0,1,5,0.0,3,1.0,1.0,4.0,88.0,1.0,1.0,0.0,1.0,1.0,1.0,23
16276,1.0,32.0,1.0,36,3,45,519.0,4.31,1,0,0.0,2,1.0,1.0,4.0,99.0,1.0,0.0,1.0,1.0,0.0,1.0,39
16277,4.0,2.0,1.0,80,1,2,751.0,0.21,3,11,0.0,2,1.0,1.0,4.0,90.0,1.0,0.0,0.0,0.0,0.0,1.0,28
16278,1.0,134.0,1.0,35,14,2,580.0,0.18,1,50,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,7
16279,10.0,110.0,0.0,69,7,1,805.0,0.1,1,0,0.0,4,1.0,2.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,8
16280,5.0,101.0,1.0,59,4,19,541.0,1.71,1,0,0.0,2,1.0,1.0,4.0,99.0,1.0,0.0,0.0,0.0,0.0,1.0,36
16281,6.0,96.0,0.0,36,6,2,715.0,0.2,1,9,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,29
16282,4.0,92.0,0.0,600,1,0,0.0,0.0,4,0,0.0,6,1.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8
16283,5.0,102.0,0.0,40,1,0,0.0,0.0,2,0,0.0,3,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11
16284,1.0,32.0,0.0,120,2,1,803.0,0.1,2,7,0.0,2,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,6
16285,4.0,2.0,0.0,59,11,10,537.0,0.96,1,12,0.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,1.0,18
16286,4.0,18.0,0.0,100,3,10,543.0,0.96,1,0,0.0,2,1.0,1.0,4.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,29
16287,4.0,92.0,0.0,50,3,1,805.0,0.1,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,17
16288,5.0,102.0,1.0,30,3,1,830.0,0.09,1,0,0.0,2,1.5,1.0,4.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,15
16289,1.0,118.0,1.0,17,4,2,818.0,0.18,1,0,0.0,2,1.0,1.0,4.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,10
16290,0.0,89.0,0.0,135,4,4,517.0,0.47,2,294,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,16
16291,5.0,102.0,1.0,42,2,50,508.0,4.5,1,39,0.0,2,1.0,1.0,4.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,14
16292,4.0,2.0,1.0,30,1,7,807.0,0.63,1,0,0.0,2,1.0,0.0,4.0,89.0,1.0,0.0,0.0,1.0,1.0,0.0,10
16293,1.0,32.0,0.0,80,10,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
16294,4.0,119.0,0.0,60,2,4,688.0,0.55,1,0,0.0,3,1.0,0.0,4.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,12
16295,2.0,76.0,0.0,40,3,1,804.0,0.1,1,0,0.0,4,1.0,1.0,4.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,17
16296,1.0,30.0,0.0,44,5,1,810.0,0.1,1,0,0.0,4,1.0,2.0,4.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,11
16297,5.0,105.0,1.0,35,2,47,513.0,4.35,1,54,0.0,3,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,1.0,1.0,43
16298,4.0,85.0,1.0,17,3,1,829.0,0.09,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11
16299,4.0,73.0,0.0,50,1,1,814.0,0.09,1,0,0.0,4,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,10
16300,5.0,101.0,1.0,45,2,3,759.0,0.27,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,10
16301,1.0,32.0,1.0,35,2,5,666.0,0.6,1,4,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,28
16302,5.0,101.0,1.0,40,3,0,0.0,0.0,2,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6
16303,1.0,30.0,0.0,130,2,8,542.0,0.78,1,0,0.0,6,1.0,3.0,4.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,32
16304,6.0,95.0,2.0,25,10,3,674.0,0.29,1,0,0.0,2,1.0,1.0,4.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0,21
16305,4.0,100.0,1.0,60,2,15,537.0,3.13,1,67,0.0,2,1.0,1.0,4.0,95.0,0.0,0.0,0.0,1.0,0.0,1.0,10
16306,5.0,16.0,1.0,30,1,31,604.0,3.02,1,0,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,1.0,0.0,0.0,1.0,18
16307,6.0,49.0,0.0,80,2,2,806.0,0.19,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,15
16308,10.0,117.0,1.0,50,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12
16309,10.0,33.0,1.0,30,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16310,4.0,73.0,1.0,30,1,3,702.0,0.4,1,0,0.0,2,1.5,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16311,1.0,134.0,0.0,20,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11
16312,4.0,100.0,0.0,129,1,87,510.0,7.84,1,5,0.0,6,1.5,3.0,4.0,99.0,1.0,1.0,1.0,1.0,0.0,1.0,46
16313,0.0,120.0,0.0,30,20,1,807.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,10
16314,5.0,101.0,0.0,60,1,0,0.0,0.0,1,0,0.0,2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
16315,6.0,98.0,0.0,105,3,5,634.0,0.6,1,0,0.0,5,1.0,2.0,4.0,92.0,1.0,1.0,1.0,1.0,0.0,1.0,26
16316,5.0,105.0,1.0,30,2,6,625.0,0.98,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,17
16317,4.0,2.0,1.0,40,3,1,834.0,0.09,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7
16318,11.0,4.0,1.0,23,2,5,763.0,0.5,1,0,0.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,7
16319,4.0,17.0,1.0,40,2,22,520.0,2.12,1,74,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,1.0,22
16320,11.0,84.0,0.0,30,14,0,0.0,0.0,2,80,0.0,4,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9
16321,5.0,101.0,0.0,85,4,50,513.0,4.76,2,243,0.0,4,0.0,1.0,4.0,100.0,1.0,1.0,1.0,1.0,0.0,1.0,36
16322,6.0,98.0,1.0,35,2,4,633.0,0.36,4,0,0.0,2,1.5,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,30
16323,4.0,85.0,1.0,45,6,1,806.0,0.1,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,9
16324,1.0,52.0,0.0,30,6,1,712.0,0.14,1,0,0.0,3,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11
16325,1.0,53.0,0.0,70,2,1,806.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,9
16326,1.0,118.0,0.0,49,2,2,585.0,0.63,1,0,0.0,2,1.0,1.0,4.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,8
16327,4.0,92.0,0.0,40,3,1,806.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,7
16328,4.0,18.0,0.0,160,2,0,0.0,0.0,1,0,0.0,4,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13
16329,4.0,74.0,1.0,25,2,5,561.0,0.49,1,0,0.0,1,1.0,1.0,4.0,96.0,1.0,1.0,0.0,1.0,0.0,1.0,11
16330,6.0,98.0,1.0,50,4,6,606.0,0.75,1,0,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,1.0,0.0,0.0,1.0,12
16331,6.0,49.0,0.0,119,8,0,0.0,0.0,1,0,0.0,8,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12
16332,1.0,32.0,1.0,13,2,1,625.0,0.23,1,56,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,16
16333,4.0,85.0,0.0,39,4,3,787.0,0.28,1,0,0.0,2,1.0,0.0,4.0,80.0,1.0,1.0,0.0,0.0,1.0,1.0,25
16334,6.0,95.0,1.0,69,2,28,506.0,3.29,1,166,0.0,2,1.0,1.0,4.0,99.0,1.0,0.0,0.0,0.0,0.0,1.0,27
16335,4.0,100.0,0.0,399,7,3,544.0,0.52,16,8,0.0,6,2.0,3.0,4.0,100.0,1.0,1.0,1.0,1.0,0.0,1.0,31
16336,10.0,110.0,0.0,49,3,21,528.0,2.06,6,271,0.0,2,1.0,1.0,4.0,89.0,0.0,1.0,0.0,1.0,0.0,1.0,22
16337,4.0,2.0,0.0,125,4,1,755.0,0.12,7,251,0.0,5,1.0,2.0,4.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,12
16338,4.0,119.0,0.0,65,2,84,527.0,7.57,1,0,0.0,2,1.0,2.0,4.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0,28
16339,11.0,4.0,1.0,40,3,3,560.0,0.3,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,10
16340,1.0,52.0,1.0,50,6,2,549.0,0.29,1,0,0.0,1,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,1.0,0.0,24
16341,5.0,105.0,0.0,179,3,42,500.0,5.1,9,93,0.0,6,2.0,3.0,4.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,27
16342,5.0,80.0,1.0,25,3,1,822.0,0.09,1,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,10
16343,4.0,74.0,0.0,90,2,8,547.0,0.77,2,33,0.0,5,1.0,2.0,4.0,88.0,1.0,1.0,0.0,0.0,1.0,0.0,12
16344,0.0,129.0,1.0,35,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18
16345,5.0,105.0,0.0,29,12,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13
16346,4.0,17.0,1.0,35,2,1,770.0,0.11,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,15
16347,4.0,85.0,0.0,55,1,0,0.0,0.0,1,0,0.0,2,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13
16348,4.0,74.0,1.0,18,7,1,804.0,0.1,1,0,0.0,2,2.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,7
16349,6.0,95.0,1.0,40,3,4,624.0,0.39,2,0,0.0,3,1.0,1.0,4.0,90.0,1.0,0.0,1.0,0.0,1.0,0.0,10
16350,5.0,80.0,1.0,18,3,9,569.0,0.82,2,0,0.0,2,1.0,1.0,4.0,98.0,0.0,0.0,0.0,1.0,0.0,1.0,12
16351,3.0,12.0,0.0,65,7,1,612.0,0.26,2,148,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,29
16352,11.0,11.0,1.0,70,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
16353,4.0,18.0,1.0,39,2,12,517.0,1.17,1,4,0.0,1,1.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,1.0,1.0,11
16354,4.0,74.0,1.0,30,2,9,615.0,0.84,1,4,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,11
16355,5.0,80.0,0.0,65,2,16,528.0,1.65,1,0,0.0,2,1.0,1.0,4.0,93.0,1.0,0.0,0.0,0.0,1.0,1.0,17
16356,1.0,118.0,0.0,95,2,24,506.0,2.38,1,167,0.0,4,1.0,1.0,4.0,89.0,1.0,1.0,1.0,0.0,0.0,1.0,26
16357,11.0,81.0,1.0,27,31,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12
16358,11.0,109.0,1.0,60,1,0,0.0,0.0,1,171,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,40
16359,5.0,102.0,0.0,180,4,2,720.0,0.19,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,1.0,1.0,0.0,1.0,42
16360,4.0,85.0,0.0,50,6,1,804.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8
16361,1.0,118.0,0.0,41,3,3,600.0,0.3,1,0,0.0,4,1.0,2.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,11
16362,1.0,134.0,0.0,45,7,1,814.0,0.09,1,0,0.0,2,1.0,2.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16363,2.0,7.0,1.0,47,7,1,804.0,0.1,1,22,0.0,3,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,15
16364,5.0,105.0,0.0,70,2,2,804.0,0.19,2,0,0.0,4,1.0,2.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,11
16365,1.0,30.0,0.0,40,4,33,503.0,3.04,2,113,0.0,3,1.0,1.0,4.0,92.0,1.0,0.0,0.0,0.0,0.0,1.0,19
16366,11.0,40.0,1.0,12,2,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
16367,1.0,52.0,0.0,50,3,2,821.0,0.18,1,0,0.0,3,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,15
16368,4.0,100.0,0.0,159,1,72,513.0,6.51,1,197,0.0,6,2.0,3.0,4.0,96.0,1.0,1.0,1.0,1.0,0.0,1.0,33
16369,5.0,105.0,0.0,34,2,0,0.0,0.0,2,0,0.0,2,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11
16370,6.0,123.0,0.0,25,7,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10
16371,6.0,97.0,0.0,50,3,4,512.0,2.03,1,3,0.0,3,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,0.0,1.0,17
16372,1.0,32.0,0.0,100,5,5,597.0,0.48,1,0,0.0,5,2.0,2.0,4.0,92.0,1.0,1.0,0.0,1.0,0.0,1.0,34
16373,5.0,105.0,0.0,20,5,1,804.0,0.1,1,0,0.0,2,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,11
16374,7.0,87.0,1.0,30,2,1,818.0,0.09,1,304,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,16
16375,1.0,134.0,0.0,25,1,0,0.0,0.0,1,0,0.0,4,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12
16376,10.0,33.0,1.0,65,1,0,0.0,0.0,2,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
16377,11.0,109.0,0.0,26,3,16,533.0,1.49,1,335,0.0,3,1.0,2.0,4.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,7
16378,5.0,101.0,0.0,50,2,4,677.0,0.39,1,0,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,0.0,1.0,14
16379,4.0,85.0,1.0,28,1,2,799.0,0.19,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,10
16380,10.0,110.0,0.0,44,30,25,518.0,2.31,6,354,0.0,2,1.0,1.0,4.0,85.0,0.0,1.0,0.0,0.0,0.0,1.0,20
16381,5.0,101.0,0.0,78,1,2,587.0,0.35,3,0,0.0,4,1.5,2.0,4.0,80.0,1.0,1.0,0.0,1.0,0.0,1.0,30
16382,1.0,118.0,0.0,90,4,1,792.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,15
16383,4.0,121.0,1.0,90,2,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17
16384,1.0,53.0,0.0,74,30,1,519.0,1.0,1,109,0.0,2,1.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,30
16385,6.0,96.0,1.0,42,1,56,508.0,5.06,1,80,0.0,4,1.0,2.0,4.0,98.0,1.0,1.0,0.0,1.0,0.0,1.0,39
16386,4.0,2.0,0.0,60,3,3,737.0,0.29,1,0,0.0,3,1.0,2.0,4.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,8
16387,1.0,118.0,1.0,21,2,2,814.0,0.18,1,0,0.0,2,1.0,1.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,12
16388,6.0,98.0,0.0,100,5,4,528.0,0.82,1,261,0.0,3,1.5,1.0,4.0,100.0,1.0,1.0,1.0,1.0,0.0,1.0,19
16389,4.0,74.0,1.0,24,1,0,0.0,0.0,1,0,0.0,5,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14
16390,9.0,133.0,1.0,15,3,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8
16391,5.0,101.0,0.0,85,3,1,805.0,0.1,1,0,0.0,4,1.0,1.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,8
16392,10.0,111.0,1.0,28,2,1,808.0,0.1,1,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,7
16393,5.0,101.0,1.0,65,3,21,541.0,1.88,2,13,0.0,3,1.0,1.0,4.0,98.0,1.0,0.0,0.0,1.0,0.0,1.0,17
16394,5.0,101.0,1.0,25,3,0,0.0,0.0,2,0,0.0,2,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11
16395,5.0,102.0,1.0,15,6,2,807.0,0.19,1,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,7
16396,1.0,32.0,1.0,25,7,1,828.0,0.09,1,0,0.0,2,1.5,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
16397,6.0,122.0,1.0,31,2,55,497.0,5.0,1,30,0.0,2,1.0,1.0,4.0,99.0,1.0,1.0,0.0,1.0,0.0,1.0,31
16398,4.0,2.0,0.0,85,7,1,751.0,0.12,3,282,0.0,4,1.0,2.0,4.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,15
16399,5.0,102.0,0.0,40,5,2,638.0,0.19,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,13
16400,4.0,2.0,0.0,75,3,0,0.0,0.0,1,0,0.0,3,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,15
16401,6.0,91.0,1.0,30,4,4,529.0,0.49,4,0,0.0,2,1.0,1.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,12
16402,4.0,2.0,1.0,49,7,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,28
16403,6.0,122.0,0.0,45,2,27,502.0,2.45,1,4,0.0,1,1.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,1.0,1.0,24
16404,1.0,118.0,1.0,25,3,1,808.0,0.1,1,0,0.0,1,1.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,8
16405,4.0,18.0,1.0,29,2,7,547.0,0.68,1,59,0.0,3,1.0,1.0,4.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0,10
